Id,cnpj,nome_razao_social,nome_fantasia,logradouro,numero,complemento,cep,bairro,municipio,uf,email,telefone
1355,77814432000160,EDIFICIO VILLA FRASCATTI,,RUA CASTELO BRANCO,SN,,85852010,CENTRO,FOZ DO IGUAçU,PR,,NULL
1356,05007523000183,AUTO POSTO PETROFOZ LTDA,,AVENIDA JUSCELINO KUBITSCHECK,387,,85851210,CENTRO,FOZ DO IGUAçU,PR,,NULL
1357,26354252000102,AUTO POSTO RODOFOZ LTDA,REDE DE POSTOS RODOFOZ,AVENIDA OLIMPIO RAFAGNIN PARQUE PRESIDENTE II,2571,,85862210,TRES BANDEIRAS,FOZ DO IGUAçU,PR,FABIOTEIXEIRA.FOZ@GMAIL.COM,4535256574
1358,23857003000141,AUTO POSTO DE COMBUSTIVEIS BERCO DA POESIA LTDA,POSTO ENTRE AMIGOS,RUA 25 DE AGOSTO,S/N,A,56700000,CENTRO,SAO JOSE DO EGITO,PE,,87991722767
1359,01088756000105,JOSE RUBENS GAZINEU,SANTA ROSA AUTO POSTO,RUA JOSE FERREIRA DA CUNHA,084,,79490000,CENTRO,SãO GABRIEL DO OESTE,MS,,NULL
1360,05664820000100,AUTO POSTO PETRO-NUNO LTDA.,,AVENIDA NUNO DE ASSIS,20-50,,17010120,JD SANTANA,BAURU,SP,petronuno@hotmail.com,14996523334
1361,15757937000183,ODARA COMERCIAL DE ALIMENTOS LTDA,,RUA JOSE NOGUEIRA VIEIRA,1673,,79042010,LOTEAMENTO MUNICIPAL DALVA DE OLIVEIRA,CAMPO GRANDE,MS,,6721077800
1362,10512855000155,REGIA COMERCIAL DE ALIMENTOS LTDA,,RUA DOS ARQUITETOS,529,,79090150,CAICARA,CAMPO GRANDE,MS,,6733212847
1363,10512870000101,PEPA COMERCIAL DE ALIMENTOS LTDA,,RUA SAO PAULO,626,,79010050,JARDIM BRASIL,CAMPO GRANDE,MS,,6733258565
1364,08370598000112,SANTO ANTONIO DISTRIBUIDORA DE ALIMENTOS LTDA,LEGAL SUPERMERCADOS,AVENIDA ALBERT SABIN,1075,,79090160,VILA BELO HORIZONTE,CAMPO GRANDE,MS,,6733689020
1365,23622077000107,POSTO MATRIZ AVENIDA LTDA,,RUA PLINIO DA SILVA REIS,110,,14680000,VILA OLIVEIRA,JARDINóPOLIS,SP,josefrancisco@josefrancisco.adv.br,1633230041
1366,11367063000105,POSTO MATRIZ DE JARDINOPOLIS LTDA,POSTO MATRIZ AUTO SERVICE,R AMERICO SALES,371,********,14680000,CENTRO,JARDINOPOLIS,SP,ads@fortuna.jard.com.br,16991524678
1367,11404961000188,POSTO TATINHA III LTDA,POSTO TATINHA III,R CORONEL PILAD REBUA,249,********,79290000,VILA MACHADO,BONITO,MS,WILSONROBERTODESOUZA@WILCONT.COM.BR,6732554217
1368,03859022000108,POSTO TATINHA LTDA,POSTO TATINHA,AVENIDA DEP WEIMAR G TORRES,1392,,79800020,CENTRO,DOURADOS,MS,admpostotatinha@gmail.com,6734240421
1369,76596659000114,NICROM INDUSTRIAL LTDA,,RUA FRANCISCO PAROLIM,358,,80220360,VILA PAROLIM,CURITIBA,PR,financeiro@nicrom.com.br,NULL
1370,08189107000131,POSTO TATINHA IV LTDA,POSTO TATINHA IV,R CORONEL PILAD REBUA,2666,********,79290000,JARDIM ANDREIA,BONITO,MS,,6734218237
1371,16879929000172,POSTO SAO JOSE DE IVATE LTDA,,AVENIDA MINAS GERAIS,2051,QUADRA18 LOTE 01,87525000,CENTRO,IVATé,PR,,4436731321
1372,14140656000114,AS COMERCIAL LTDA,,RUA 96,SN,LOTE E CHACARAS 25H1,86180970,ZONA RURAL,CAMBE,PR,,4330563780
1373,01308372000142,AUTO POSTO JORDY LTDA,,TREVO RODOVIA BR 282,650,KM 254,88570000,LOTEAMENTO SAO PEDRO,SAO JOSE DO CERRITO,SC,joao@iscc.com.br,4932220878
1374,24593984000120,FRIGORIFICO VILA BELA LTDA,FRIGORIFICO VILA BELA,RODOVIA MT 199,KM 02,MARGEM ESQUERDA,78245000,ZONA RURAL,VILA BELA DA SANTíSSIMA TRINDADE,MT,visaocontabilmt@gmail.com,6532662079
1375,82695099000158,POSTO DO TRABALHADOR LTDA,NULL,R GRACIOSA,1300,********,89207101,GUANABARA,JOINVILLE,SC,,NULL
1376,02228367000192,HWILL - PECAS PARA TRATORES LTDA,HWILL PECAS E IMPLEMENTOS,RUA CAETANO COSTA,725,,89460098,CENTRO,CANOINHAS,SC,contabil@ilexcontabilidade.com.br,4736225257
1377,04552842000107,POWER MASTER - TECNOLOGIA EM ACIONAMENTOS ESPECIAIS E COMERCIO DE EQUIPAMENTOS LTDA,POWER MASTER TECNOLOGIA EM ACIONAMENTOS ESPECIAIS,RUA PONTA PORA,289,30,05058000,VILA IPOJUCA,SãO PAULO,SP,,1138726649
1378,17609931000194,JOAO PAULO LOPES NETO SERVICOS MEDICOS,OBESO GASTRO,AVENIDA ARY COELHO,526,SALA 02,78705050,CIDADE SALMEN,RONDONóPOLIS,MT,CLINICAOBESOGASTRO@HOTMAIL.COM,6634231462
1379,22416412000140,MILFONT & LEMOS LTDA,ATIMIL,AV JERONIMO DE CAMARGO,4102,,12940218,JARDIM BRASIL,ATIBAIA,SP,contto@atimil.com.br,1144118111
1380,03445995000192,ELOS ELETROTECNICA LTDA.,ELOS,RUA JOINVILLE,3706,BRCAO 01,83020000,SAO PEDRO,SãO JOSé DOS PINHAIS,PR,thais@elos.com.br,4133839290
1381,04046203000170,MULTI-FIX DO BRASIL INDUSTRIA E COMERCIO DE PARAFUSOS LTDA,M-FIX AUTOPERFURANTES,R AMIR ANGELO MOSS,365,,83065130,INA,SAO JOSE DOS PINHAIS,PR,WILSON@MULTIFIXDOBRASIL.COM,4132834567
1382,13431728000110,LEAFER FERRO E ACO LTDA,LEAFER,AVENIDA JUIZ MARCO TULIO ISAAC,10535,,32676425,LARANJEIRAS,BETIM,MG,jc.assescont@yahoo.com.br,3133621970
1383,31017223000195,VIVIANE DANTAS DE SOUZA MEIRA,BLUMERK PONTOCOM,R GUSTAVO FRANK,305,SALA 01,89065550,SALTO DO NORTE,BLUMENAU,SC,blumerkpontocom@gmail.com,4730419760
1384,02121522000177,RODOVALHO & TERCEROS LTDA,AUTO POSTO COSTA RICA,RUA MARECHAL FLORIANO PEIXOTO,1041,,79550000,VILA SANTANA,COSTA RICA,MS,eccr@brturbo.com.br,6732471281
1385,35841942000187,RT COMERCIO DE COMBUSTIVEIS LTDA,,AVENIDA REPUBLICA ARGENTINA,3057,,85857038,JARDIM MANAUS,FOZ DO IGUAçU,PR,fabioteixeira.foz@gmail.com,4531989708
1386,82061409000182,MAHLE 11 COMERCIO DE COMBUSTIVEIS LTDA,POSTO MAHLE,ROD BR 376,S/Nº,KM 47 440 METROS,87970000,RODOVIA,NOVA LONDRINA,PR,,4232281549
1387,16682447000128,MAHLE ATALAIA COMERCIO DE COMBUSTIVEIS LTDA,MAHLE ATALAIA,ROD BR-277,S/N,KM: 311;,85110000,GUARA,GUARAPUAVA,PR,controladoria@postosmahle.com.br,42999220078
1388,02031363000110,MAHLE 71 JATAI COMERCIO DE COMBUSTIVEIS LTDA,MAHLE 71 JATAI,RODOVIA BR 364,SN,ANEXO KM 260 ANEXO MARGEM DIREITA,75809899,ZONA RURAL,JATAí,GO,escritorioatec@gmail.com,6436313940
1389,05601388000108,MAHLE CRUZEIRO COMERCIO DE COMBUSTIVEIS LTDA,POSTO MAHLE CRUZEIRO,RODOVIA PR 323 KM 288,S/Nº,LOTE TERRA 14-A-1 GLEBA 2,87400000,ZONA RURAL,CRUZEIRO DO OESTE,PR,,4436762018
1390,34195395000147,MAHLE CLEVELANDIA COMERCIO DE COMBUSTIVEIS LTDA,MAHLE CLEVELANDIA,RODOVIA PR 280. KM 174 + 300 METROS,S/Nº,,85530000,RODOVIA,CLEVELANDIA,PR,,4232293311
1391,20919657000164,MAHLE 10 LTDA,MAHLE 10,ROD BR 376,S/N,KM 500,84046000,CARA - CARA,PONTA GROSSA,PR,,4232298995
1392,20697206000120,MAHLE MARMELEIRO COMERCIO DE COMBUSTIVEIS LTDA,MAHLE MARMELEIRO,ROD BR 280,170,********,85615000,CENTRO,MARMELEIRO,PR,CONTROLADORIA@POSTOSMAHLE.COM.BR,4232293311
1393,33360635000159,POSTOS MAHLE BRASIL COMERCIO DE COMBUSTIVEIS LTDA,NULL,"RODOVIA BR-376, KM 502 + 100 METROS",S/Nº,,84043450,COLONIA DONA LUIZA,PONTA GROSSA,PR,CONTROLADORIA@POSTOSMAHLE.COM.BR,4232281612
1394,74068248000120,TRANSPORTADORA MAHLE LTDA,TRANSPORTADORA MAHLE,RODOVIA BR 376,SN,KM 504 SALA 21,84046000,DISTRITO INDUSTRIAL,PONTA GROSSA,PR,TRANSPORTADORA@POSTOSMAHLE.COM.BR,4232281672
1395,08002928000117,MAHLE GRANDE PARADA COMERCIO DE COMBUSTIVEIS LTDA,POSTO GRANDE PARADA,R GUARATINGA,4155,,86703010,GLEBA BANDEIRANTE NORTE,ARAPONGAS,PR,ADM19@POSTOSMAHLE.COM.BR,4232293311
1396,04219324000176,MAHLE RIO VERDE COMERCIO DE COMBUSTIVEIS LTDA,POSTO MAHLE,VIA SECUNDARIA 1,S/Nº,QUADRA01,75913552,DISTRITO AGROINDUSTRIAL DE RIO VERDE II - DARV II,RIO VERDE,GO,,4232291331
1397,75797530000101,MAHLE CAMPINA COMERCIO DE COMBUSTIVEIS LTDA,NULL,RODOVIA BR 116,S/N,KM 48,83430000,PAIOL DE BAIXO,CAMPINA GRANDE DO SUL,PR,ADM08@POSTOSMAHLE.COM.BR,4136851103
1398,06124016000192,TORRE ALTA COMERCIO DE COMBUSTIVEIS LTDA,NULL,RODOVIA BR 376 KM 504,S/N,,84046000,DISTRITO INDUSTRIAL,PONTA GROSSA,PR,,NULL
1399,25408118000184,MAHLE WITMARSUM COMERCIO DE COMBUSTIVEIS LTDA,MAHLE WITMARSUM,RODOVIA BR 376 - RODOVIA DO CAFE - SENTIDO CURITIBA,S/N,KM 549800 MTS,84130000,COLONIA WITMARSUN,PALMEIRA,PR,controladoria@postosmahle.com.br,4232293311
1400,22290110000178,R. A. MAHLE E CIA LTDA,POSTO MAHLE,RODOVIA PR-182,SN,KM: 8.700 AO 9.060;,87990000,ZONA RURAL,DIAMANTE DO NORTE,PR,,44991567590
1401,31839391000166,POSTO MAHLE GUAIRACA COMERCIO DE COMBUSTIVEIS LTDA,POSTO MAHLE GUAIRACA,RODOVIA BR 376,S/Nº,KM 66,87880000,ZONA RURAL,GUAIRAçá,PR,,4232281549
1402,76214089000150,D' AGOSTIN TERRAPLENAGEM LTDA,D' AGOSTIN TERRAPLENAGEM,ROD DA UVA KM 8,6.616,,83414300,CENTRO,COLOMBO,PR,,NULL
1403,30665435000116,MALVA COMERCIO DE PETROLEO LTDA,POSTO BARREIRINHA,R PRACA DA BANDEIRA,88,LETRA A,69160000,CENTRO,BARREIRINHA,AM,HELENA@MCDCARVALHO.COM,9235318138
1404,06866516000108,AUTO POSTO MIRIAM & JOSE LTDA,AUTO POSTO LOCATELLI,RUA CEL PILAD REBUA,2030,,79290000,CENTRO,BONITO,MS,,NULL
1405,16458365000102,SUPER VILA SUPERMERCADOS LTDA,SUPER VILA,RUA MINISTRO ANTONIO CABREIRA,1101,B - VILA AMAZONIA,69158700,CENTRO,PARINTINS,AM,,92992085894
1406,08878168000106,POSTO DA VILLA COMERCIO DE PETROLEO LTDA,,RUA MINISTRO ANTONIO CABREIRA,1101,VILA AMAZONIA,69151970,CENTRO,PARINTINS,AM,,9235331918
1407,36018704000481,OBIDOS COMERCIO DE PETROLEO LTDA,PONTAO SUCESSO,MARGEM ESQUERDA DO RIO AMAZONAS,S/N,,68250000,CENTRO,ÓBIDOS,PA,helena@mcdcarvalho.com.br,9236634806
1408,10646175000124,AUTO POSTO DE COMBUSTIVEIS SERRANO LTDA.,POSTO SERRANO,"AVENIDA PADRE PELLAGIO COM A RUA L-25, QUADRA 163, LOTE 01",S/N,LOTEAMENTO PARAISO,77600000,SETOR LESTE,PARAISO DO TOCANTINS,TO,,6332197100
1409,23160408000126,HIPER TRADE PROMOCOES DE VENDAS LTDA,HIPER TRADE,RUA MAURICIO DE OLIVEIRA,165,ANDAR 1,07040110,VILA AUGUSTA,GUARULHOS,SP,roque@hipertrade.com.br,11973020905
1410,07954477000155,NUNES E CIA LTDA,AUTO POSTO BONANZA,R ANICETA RODRIGUES DE SOUZA,2285,,79180000,PARQUE ESTORIL,RIBAS DO RIO PARDO,MS,RENATA@GRUPORNUNES.COM.BR,6730263089
1411,14116593000160,GEOGIS GEOTECNOLOGIA LTDA,GEOGIS,AVENIDA PEDRO PAULO DE FARIA JUNIOR,1934,SALA 38 GALERIA CENTRO COMERCIAL TARUMA,78098270,DISTRITO INDUSTRIAL,CUIABá,MT,fiscal@suportempresarial.com.br,6540631726
1412,47061015000123,RIO DAS PEDRAS COUNTRY CLUB,,RODOVIA BRIGADEIRO FARIA LIMA,S/N,KM 432,14783150,ZONA RURAL,BARRETOS,SP,rpcc@rpcc.com.br,1733227099
1413,20666203000129,AGRO INDUSTRIAL TIREX LTDA,AGROPECUARIA TIREX,RODOVIA MT 320,SN,KM 55 5 A ESQUERDA,78535000,ZONA RURAL,MARCELâNDIA,MT,,6635440385
1414,35538645000167,NORTE ARMAZENS GERAIS LTDA,NORTE ARMAZENS GERAIS LTDA,RODOVIA MT 320 KM 50,SN,,78535000,ZONA RURAL,MARCELâNDIA,MT,adm@deltasorriso.com.br,6635441910
1415,07900045000161,BAOMARC SOLUCOES AUTOMOTIVAS BRASIL LTDA,BAOMARC SOLUCOES AUTOMOTIVAS LTDA,RUA TAVARES DE LYRA,4737,,83065180,AFONSO PENA,SãO JOSé DOS PINHAIS,PR,celso.cardoso@baomarc-automotive.com,4133836265
1416,10387846000180,FAMILIA COSTA COMERCIO DE ALIMENTOS LTDA.,FRIGORIFICO 3C,ESTRADA DO GANCHINHO,4091,,81935552,GANCHINHO,CURITIBA,PR,COMERCIODECARNES3C@TERRA.COM.BR,4132072950
1417,08883490000123,BRAFILTROS COMERCIO DE FILTROS INDUSTRIAIS LTDA,NULL,R JACOB FEDALTO,118,,83323100,ESTANCIA PINHAIS,PINHAIS,PR,FINANCEIRO@BRAFILTROS.COM.BR,4136680303
1418,11780069000100,PRESIDENTE RECAPAGENS LTDA,,RUA SENADOR FLAVIO CARVALHO GUIMARAES,33,,84070460,JARDIM LOS ANGELES,PONTA GROSSA,PR,financeiro@presidenterecapagem.com.br,4232273236
1419,14991257000167,NORTE SERVICOS DE MAO DE OBRA LTDA,NORTE SERVICE,VILA ARMANDO FURTADO,33,,66087240,MARCO,BELEM,PA,tributos.norte@gmail.com,9130385866
1420,06303138000146,"PGE - PROJETOS, GERENCIAMENTOS E EMPREENDIMENTOS LTDA",PGE INCORP,RUA NICARAGUA,416,,83320380,VILA PROGRESSO,PINHAIS,PR,,NULL
1421,82282419000148,JORGE DOMINGOS ADVOGADOS ASSOCIADOS,,R CAPITAO VIRGINIO DE OLIVEIRA MELLO,74,,80510110,MERCES,CURITIBA,PR,jorgeneto@jdadvogados.com.br,4133222641
1422,32068363000155,TOTAL LINHAS AEREAS S.A,NULL,R PADRE DEHON,185,,81630090,HAUER,CURITIBA,PR,GERALDO.ANTONIO@TOTAL.COM.BR,4133718255
1423,79733184000159,MARIO WITASKI,SUPERMERCADO GUAPORE,RUA RIO JARI,1899,,82820030,BAIRRO ALTO,CURITIBA,PR,smguapore@hotmail.com,4133672155
1424,17405971000114,TJ SOLUCOES INTELIGENTES LTDA,,RUA PAULINO JULIO DE SOUZA,974,,88111590,IPIRANGA,SãO JOSé,SC,tjsolucoesinteligentes@gmail.com,48988154101
1425,82524018000157,GOLDEN FIX SISTEMAS DE FIXACAO LTDA,,RUA ENGENHEIRO JULIO CESAR DE SOUZA ARAUJO,153,,81290270,CIDADE INDUSTRIAL,CURITIBA,PR,ailton@goldenfix.com.br,4133320033
1426,22540817000195,CASIRAGHI E CIA LTDA,KASI SUPERMERCADO,RUA GUARAQUECABA,477,,85867580,JARDIM BELVEDERE I,FOZ DO IGUACU,PR,,4530289745
1427,42679168000115,SUPERMERCADO VANGUARDA LTDA,,RUA SERGIO GASPARETTO,768,,85859560,PARQUE RESIDENCIAL MORUMBI III,FOZ DO IGUAçU,PR,coamcontabilidade.coam@gmail.com,4535263084
1428,17328883000166,A M COMERCIO DE COMBUSTIVEIS LTDA,,RUA MONTEIRO LOBATO,35,,85865180,VILA PORTES,FOZ DO IGUAçU,PR,,4530295593
1429,24600810000147,GSP DO BRASIL LTDA,GSP DO BRASIL,AV PROFESSOR PAULO GRACA,2505,GALPAOB,69023165,TARUMA-ACU,MANAUS,AM,fiscal@fhopeixoto.com.br,9221214558
1430,11167375000167,PREMIER SYSTEM AUTOMACAO LTDA,EXPERTISE ENERGIA SOLAR,RUA RIO ICA,310,5 ANDAR EDIF CELEBRATION SMART OFFICES,69053100,NOSSA SENHORA DAS GRACAS,MANAUS,AM,jamil.chaar@gmail.com,92984053424
1431,18670960000124,F E COMERCIO DE MATERIAIS DE CONSTRUCAO LTDA,SAO PEDRO CASA & CONSTRUCAO,AV TORQUATO TAPAJOS,11546,,69059165,SANTA ETELVINA,MANAUS,AM,contabilidade@fhopeixoto.com.br,9221214555
1432,33269489000150,AUTO POSTO O CUPIM SAO JOSE LTDA,,RODOVIA BR-376,19915,KM 622 CXPST 115,83090360,SAO MARCOS,SAO JOSE DOS PINHAIS,PR,danielmilton@ocupim.com.br,4134236556
1433,19753917000195,AZZU INDUSTRIA DE RESINAS TERMOPLASTICAS LTDA,,RUA MARCOS NICOLAU STRAPASSONI,378,,83430000,AREA INDUSTRIAL,CAMPINA GRANDE DO SUL,PR,financeiro@azzuresinas.com.br,41999341129
1434,05819185000427,INNARA INDUSTRIA NACIONAL DE ARAMADOS LTDA,,R HENRIQUE MANASSES,280,,18086610,EDEN,SOROCABA,SP,juridico@ngvassessoria.com.br,1938259280
1435,03775365000186,H. S CALCADOS E CONFECCOES LTDA,CASA DA SOGRA,AVENIDA BRASIL,391,,76908354,NOVA BRASILIA,JI-PARANA,RO,,6934221314
1436,03721676000162,P.Q.S. COMERCIO DE ALIMENTOS LTDA,,AVENIDA PREFEITO ERASTO GAERTNER,2742,SALA 12,82515000,BACACHERI,CURITIBA,PR,gabriel@pqsalimentos.com.br,4130727555
1437,07098166000131,GESSI COMERCIO DE MEDICAMENTOS LTDA,GESSIFARMA,RUA CANOINHAS,590,SALA 2 E 3,83075050,BORDA DO CAMPO,SAO JOSE DOS PINHAIS,PR,clabergessi@hotmail.com,4133844454
1438,15360273000114,TRIANGULO COMERCIO DE COMBUSTIVEIS LTDA,TROKAR 4,AVENIDA MARECHAL DEODORO,620,,79092000,JARDIM LEBLON,CAMPO GRANDE,MS,atendimento@trokar.com.br,6733835756
1439,36018704000139,OBIDOS COMERCIO DE PETROLEO LTDA,POSTO OBIDOS,AV PREFEITO NELSON SOUZA,552,********,68250000,FATIMA,OBIDOS,PA,HELENA@MCDCARVALHO.COM.BR,9236634806
1440,29266561000119,MAHLE RODO DIESEL COMERCIO DE COMBUSTIVEIS LTDA,NULL,RODOVIA BR 364,S/N,KM 05,75890000,CONJUNTO SOL NASCENTE,SãO SIMãO,GO,LEGALIZACAO@QUALICONTAX.COM.BR,1125231815
1441,34848782000135,MAHLE CAFE COMERCIO DE COMBUSTIVEIS LTDA,CAFE PAULISTA P7,RODOVIA BR 153 KM 40,SNR,,38380000,ZONA RURAL,CANáPOLIS,MG,,64992261055
1442,46308668000100,MAHLE CARAMBEI COMERCIO DE COMBUSTIVEIS LTDA,MAHLE CARAMBEI,RODOVIA PR 151 KM 312,S/Nº,,84145000,BOQUEIRAO,CARAMBEí,PR,controladoria@postosmahle.com.br,4232293311
1443,18739257000125,MAHLE IPE COMERCIO DE COMBUSTIVEIS LTDA,MAHLE IPE,RODOVIA SANTAREM CUIABA,SN,"BR 163, KM 1405 GLEBA 14, LOTE 01",68198000,ZONA RURAL,TRAIRãO,PA,controladoria@postosmahle.com.br,4232293311
1444,33427703000150,MAHLE PROGRESSO COMERCIO DE COMBUSTIVEIS LTDA,MAHLE PROGRESSO,"RODOVIA BR 163, KM 1080",S/N,KM 1080,68193000,ZONA RURAL,NOVO PROGRESSO,PA,controladoria@postosmahle.com.br,4232193311
1445,46884558000188,MAHLE PURUNA COMERCIO DE COMBUSTIVEIS LTDA,MAHLE PURUNA,RODOVIA BR 277 KM 137,S/Nº,,83650000,SAO LUIZ DO PURUNA,BALSA NOVA,PR,controladoria@postosmahle.com.br,4232293311
1446,04378646000168,MAHLE BOM JESUS COMERCIO DE COMBUSTIVEIS LTDA,MAHLE BOM JESUS,RODOVIA BR 452 KM 153,S/N,,75570000,ZONA RURAL,BOM JESUS DE GOIáS,GO,controladoria@postosmahle.com.br,4232293311
1447,28413228000122,MAHLE MORRINHOS COMERCIO DE COMBUSTIVEIS LTDA,MAHLE MORRINHOS,RODOVIA BR 153,614,,75650000,ZONA RURAL,MORRINHOS,GO,controladoria@postosmahle.com.br,1125231815
1448,18792851000180,ADSUMUS CORPORACAO DE SERVICOS TERCEIRIZADOS LTDA,,ESTRADA TENENTE MARQUES,5188,,06525001,VILA POUPANCA,SANTANA DE PARNAIBA,SP,eliezerbrasilmusic@hotmail.com,11993565237
1449,10599254000121,UNIAO CASINGS IMPORTACAO E EXPORTACAO LTDA,UNIAO CASINGS,AVENIDA DOUTOR MANOEL PALOMINO FERNANDES,636,,14770000,VILA JUNQUEIRA,COLINA,SP,elisa@uniaocasings.com.br,1733411090
1450,74871716000109,CENTRO PSIQUIATRICO DE PRONTO ATENDIMENTO S/S LTDA,CISAME E PRONTOPSIQUIATRIA,AVENIDA OSCAR PEREIRA PROF,4821,,91712320,GLORIA,PORTO ALEGRE,RS,administracao@cisame.com.br,5131268388
1451,17101251000165,CONVENIENCIA ADRIANOPOLIS COMERCIO DE BEBIDAS E ALIMENTOS LTDA,,RUA EVARISTO FAUSTINO,25,,69093015,COLONIA STO ANTONIO,MANAUS,AM,juridico@expressreal.com.br,9231315827
1452,02589936000125,AUTO POSTO TRADICAO LTDA,NULL,R ROBERTO MARTIN,131,,89295000,CENTRO,RIO NEGRINHO,SC,OSVALDO.LINHARESCONSULTORIA@HOTMAIL.COM,NULL
1453,07652549000100,ROENICK - INDUSTRIA DE SOFTWARES E EQUIPAMENTOS E SERVICOS DE ENGENHARIA LTDA,GWTK,RUA JAIME TELLES,62,SALA S08,90460030,PETROPOLIS,PORTO ALEGRE,RS,andre.roenick@gwtk.com.br,5133074649
1454,77537843000156,"ASSOCIACAO COMERCIAL, INDUSTRIAL, AGRICOLA E DE PRESTACAO DE SERVICOS DE S.J.P.",ASSOCIACAO COMERCIAL,JOAQUIM NABUCO,1869,,83040210,CENTRO,SAO JOSE DOS PINHAIS,PR,,NULL
1455,06990011000142,REAL BEBIDAS DA AMAZONIA LTDA,,RUA MACEIO,426,,69057010,ADRIANOPOLIS,MANAUS,AM,,NULL
1456,23458980000176,TF - 7 QUIMICA DO BRASIL LTDA,TF-7 QUIMICA DO BRASIL,RUA PEDRO TREVISAN,156,,83025580,COLONIA RIO GRANDE,SãO JOSé DOS PINHAIS,PR,tf7@tf7.com.br,4130585777
1457,04261757000190,BIG CORES COMERCIO DE TINTAS LTDA,BIG CORES TINTAS,RUA ALMIRANTE ALEXANDRINO,1923,SALA A,83045210,AFONSO PENA,SãO JOSé DOS PINHAIS,PR,vendas@bigcorestintas.com.br,4132822576
1458,08168750000189,POSTO DE COMBUSTIVEIS PLUS LTDA,,R VICENTE MACHADO,1828,,85010260,CENTRO,GUARAPUAVA,PR,,4232296230
1459,03027919000167,SOTEF SOCIEDADE TECNICA DE ENGENHARIA E FUNDACOES LTDA,SOTEF,AVENIDA GURY MARQUES,7300,FUNDOS,79072000,CENTRO OESTE,CAMPO GRANDE,MS,administracao@sotef.com.br,6733982222
1460,06148512000186,ANGELA MEDICINA DIAGNOSTICA LTDA,ANGELA MEDICINA DIAGNOSTICA,AV BRASIL,120E,********,78455000,RIO VERDE,LUCAS DO RIO VERDE,MT,LABANGEL@TERRA.COM.BR,6533124400
1461,32970345000164,CLINICA RADIOLOGICA DR. BERTINETTI LTDA,CLINICA RADIOLOGICA DR BERTINETTI,RUA CAFELANDIA,319,ANEXO CEDIR,78710050,LA SALLE II,RONDONóPOLIS,MT,administrador@clinicabertinetti.com.br,6634272600
1462,35029566000120,GOTOX TECNOLOGIA S/A,GOTOX,ALAMEDA PRINCESA IZABEL,899,,80730080,BIGORRILHO,CURITIBA,PR,adriano@livingfor.com.br,41987767887
1463,66192634000100,COMERCIAL DE VEICULOS ZUM LTDA,MOTOZUM,AV JOSE JOAO DIB,2333,,38302000,PROGRESSO,ITUIUTABA,MG,,3432681655
1464,08601690000146,ACRILSUL INDUSTRIA E COMERCIO DE ACRILICOS LTDA,ACRILSUL,RUA DAVID CAMPISTA,1386,,83045060,AFONSO PENA,SãO JOSé DOS PINHAIS,PR,contato@acrilsul.com,4130810370
1465,00173304000150,METALFIM TRATAMENTOS DE SUPERFICIE LTDA,METALFIM,RUA EMILIO ROMANI,1410,TERREO,81450060,CIDADE INDUSTRIAL,CURITIBA,PR,,NULL
1466,40173356000141,STADIUM AMERICAS RESTAURANTE LTDA,STADIUM STEAKHOUSE,AVENIDA DAS AMERICAS,10700,,22793082,BARRA DA TIJUCA,RIO DE JANEIRO,RJ,,2122222222
1467,34156165000179,BRASA PRIMOS RESTAURANTE LTDA,BRASA ALTA,AV GLAUCIO GIL,00744,LOT 23 PAL 19672 QDR 159GLEB,22795172,RECREIO DOS BANDEIRANTES,RIO DE JANEIRO,RJ,vitortimbo@yahoo.com,2124353503
1468,20208154000180,ABL INCORPORACOES LTDA,ABL INCORPORACOES,R GREGORIO DOTTO,133,SALA 01,85863755,JARDIM POLO CENTRO,FOZ DO IGUAçU,PR,,4535732790
1469,11128280000134,AGUIA FOZ COMERCIO E TRANSPORTE DE COMBUSTIVEIS LTDA.,AGUIA FOZ COMBUSTIVEIS,AVENIDA JOAO RICIERI MARAN,400,,85862425,TRES LAGOAS,FOZ DO IGUAçU,PR,fabioteixeira.foz@gmail.com,4535731140
1470,04250800000111,COMPANY MODA LTDA,,AVENIDA NILO PECANHA,2605,,91330001,CHACARA DAS PEDRAS,PORTO ALEGRE,RS,,NULL
1471,12428435000110,ARENA COMERCIO DE TINTAS LTDA,ARENA TINTAS,AV RECIFE,465,********,69058775,FLORES,MANAUS,AM,CONTATO@ARENATINTAS.COM,9238783464
1472,10802468000153,AUTO POSTO MOURA COLOMBIA LTDA,,AVENIDA ANHANGUERA,388,,14795000,CENTRO,COLOMBIA,SP,agrellicontabilidade@hotmail.com,1733223777
1473,49389939000189,POSTO MAHLE MAUA DA SERRA COMERCIO DE COMBUSTIVEIS LTDA,MAHLE MAUA DA SERRA,RODOVIA BR 376 KM 297,S/N,,86828000,SERRA DO CADEADO,MAUá DA SERRA,PR,controladoria@postosmahle.com.br,4232293311
1474,43335668000100,MAHLE MERCEDES COMERCIO DE COMBUSTIVEIS LTDA,MAHLE MERCEDES,RODOVIA BR 376 KM 109,S/Nº,,87720140,DISTRITO INDUSTRIAL (SUMARE),PARANAVAí,PR,controladoria@postosmahle.com.br,4232293311
1475,27913322000188,T.S. DE MATTOS CARGAS,JET CARGAS,EST MANOEL JOSE DO NASCIMENTO (AGUAS MORTAS),188,SALA 2,94930340,DISTRITO INDUSTRIAL,CACHOEIRINHA,RS,jetcargas@gmail.com,5122002728
